timestamp,airspeed,armed,attitude.pitch,attitude.roll,attitude.yaw,battery.current,battery.level,battery.voltage,commands.count,commands.next,ekf_ok,gimbal.pitch,gimbal.roll,gimbal.yaw,gps_0.eph,gps_0.epv,gps_0.fix_type,gps_0.satellites_visible,groundspeed,heading,home_location.alt,home_location.global_frame,home_location.lat,home_location.local_frame,home_location.lon,is_armable,last_heartbeat,location.global_frame.alt,location.global_frame.global_frame,location.global_frame.lat,location.global_frame.local_frame,location.global_frame.lon,location.global_relative_frame.alt,location.global_relative_frame.global_frame,location.global_relative_frame.lat,location.global_relative_frame.local_frame,location.global_relative_frame.lon,location.local_frame.down,location.local_frame.east,location.local_frame.north,mode.name,mount_status[0],mount_status[1],mount_status[2],rangefinder.distance,rangefinder.voltage,system_status.state,velocity[0],velocity[1],velocity[2],version.autopilot_type,version.major,version.minor,version.patch,version.raw_version,version.release,version.vehicle_type
1732158214.121056,0.0,True,-0.03326313570141792,-0.010210392996668816,-0.8305065631866455,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.978393077850342,312,28.499,,39.9526379,,-113.4759761,False,0.6425615979999861,78.163,,39.9533245,,-113.4769556,49.664,,39.9533245,,-113.4769556,-49.6678581237793,-83.49250030517578,76.32282257080078,MISSION,,,,,,ACTIVE,3.34,-3.69,0.0,12,1,15,0,17760384,128,2
1732158214.6536107,0.0,True,-0.031670987606048584,-0.00692792609333992,-0.8299669623374939,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.99484395980835,312,28.499,,39.9526379,,-113.4759761,False,0.07015109200000325,78.164,,39.9533383,,-113.4769754,49.665,,39.9533383,,-113.4769754,-49.668739318847656,-85.21337890625,77.87727355957031,MISSION,,,,,,ACTIVE,3.34,-3.7,0.0,12,1,15,0,17760384,128,2
1732158215.162682,0.0,True,-0.030166560783982277,-0.00662258081138134,-0.8305818438529968,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.002635955810547,312,28.499,,39.9526379,,-113.4759761,False,0.58132612899999,78.165,,39.953352,,-113.4769953,49.666,,39.953352,,-113.4769953,-49.66994857788086,-86.9048843383789,79.4079818725586,MISSION,,,,,,ACTIVE,3.35,-3.7,0.0,12,1,15,0,17760384,128,2
1732158215.6673276,0.0,True,-0.029816513881087303,-0.007915414869785309,-0.8305091261863708,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.0026397705078125,312,28.499,,39.9526379,,-113.4759761,False,0.14842783500000678,78.167,,39.9533661,,-113.4770154,49.667,,39.9533661,,-113.4770154,-49.6712532043457,-88.56415557861328,80.91590881347656,MISSION,,,,,,ACTIVE,3.37,-3.69,0.0,12,1,15,0,17760384,128,2
1732158216.180112,0.0,True,-0.03025386855006218,-0.009819925762712955,-0.8303337693214417,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.99951696395874,312,28.499,,39.9526379,,-113.4759761,False,0.4895836669999767,78.166,,39.9533799,,-113.4770352,49.667,,39.9533799,,-113.4770352,-49.67091751098633,-90.30747985839844,82.50760650634766,MISSION,,,,,,ACTIVE,3.37,-3.68,0.0,12,1,15,0,17760384,128,2
1732158216.683537,0.0,True,-0.03088446334004402,-0.009923737496137619,-0.8309179544448853,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.999069690704346,312,28.499,,39.9526379,,-113.4759761,False,0.04902925999999752,78.166,,39.9533933,,-113.4770542,49.667,,39.9533933,,-113.4770542,-49.67076110839844,-91.92767333984375,83.99205780029297,MISSION,,,,,,ACTIVE,3.37,-3.68,0.0,12,1,15,0,17760384,128,2
1732158217.190698,0.0,True,-0.030726198107004166,-0.009305271320044994,-0.8304452300071716,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.00225305557251,312,28.499,,39.9526379,,-113.4759761,False,0.3871248869999704,78.167,,39.9534073,,-113.4770742,49.668,,39.9534073,,-113.4770742,-49.67162322998047,-93.63755798339844,85.55694580078125,MISSION,,,,,,ACTIVE,3.37,-3.69,0.0,12,1,15,0,17760384,128,2
1732158217.698778,0.0,True,-0.0300335343927145,-0.008685127831995487,-0.830288290977478,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.006399154663086,312,28.499,,39.9526379,,-113.4759761,False,0.896484557000008,78.169,,39.9534212,,-113.477094,49.669,,39.9534212,,-113.477094,-49.67350769042969,-95.3243179321289,87.09504699707031,MISSION,,,,,,ACTIVE,3.37,-3.69,0.0,12,1,15,0,17760384,128,2
1732158218.2035422,0.0,True,-0.02852478437125683,-0.005882145371288061,-0.8303845524787903,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.009137153625488,312,28.499,,39.9526379,,-113.4759761,False,0.2895452860000205,78.171,,39.9534352,,-113.4771143,49.672,,39.9534352,,-113.4771143,-49.67554473876953,-97.0483169555664,88.65785217285156,MISSION,,,,,,ACTIVE,3.37,-3.7,0.0,12,1,15,0,17760384,128,2
1732158218.7151718,0.0,True,-0.027098307386040688,-0.002802124712616205,-0.8304039835929871,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.005731582641602,312,28.499,,39.9526379,,-113.4759761,False,0.8014765949999969,78.174,,39.953449,,-113.4771342,49.674,,39.953449,,-113.4771342,-49.678409576416016,-98.7476577758789,90.19390106201172,MISSION,,,,,,ACTIVE,3.36,-3.7,0.0,12,1,15,0,17760384,128,2
1732158219.2218158,0.0,True,-0.02613859809935093,-0.0018837881507351995,-0.8308140635490417,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.000033855438232,312,28.499,,39.9526379,,-113.4759761,False,0.19537525399999822,78.176,,39.9534631,,-113.4771545,49.677,,39.9534631,,-113.4771545,-49.680885314941406,-100.41716003417969,91.70354461669922,MISSION,,,,,,ACTIVE,3.37,-3.69,0.0,12,1,15,0,17760384,128,2
1732158219.7261095,0.0,True,-0.024636218324303627,-0.0006813100189901888,-0.830606997013092,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.995118141174316,312,28.499,,39.9526379,,-113.4759761,False,0.6975021670000388,78.178,,39.9534765,,-113.4771737,49.679,,39.9534765,,-113.4771737,-49.68252944946289,-102.1156005859375,93.24260711669922,MISSION,,,,,,ACTIVE,3.37,-3.68,0.0,12,1,15,0,17760384,128,2
1732158220.2331474,0.0,True,-0.024472516030073166,-0.0011176761472597718,-0.8300352096557617,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.983649253845215,312,28.499,,39.9526379,,-113.4759761,False,0.09390052200001264,78.177,,39.9534903,,-113.4771936,49.678,,39.9534903,,-113.4771936,-49.68207931518555,-103.80973815917969,94.78446197509766,MISSION,,,,,,ACTIVE,3.37,-3.66,0.0,12,1,15,0,17760384,128,2
1732158220.7432292,0.0,True,-0.0238113421946764,-0.0030838241800665855,-0.8311315178871155,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.974869728088379,312,28.499,,39.9526379,,-113.4759761,False,0.6050026309999907,78.178,,39.9535045,,-113.4772137,49.679,,39.9535045,,-113.4772137,-49.68295669555664,-105.52738189697266,96.35734558105469,MISSION,,,,,,ACTIVE,3.37,-3.65,0.0,12,1,15,0,17760384,128,2
1732158221.256354,0.0,True,-0.0242313202470541,-0.003735434962436557,-0.8303093314170837,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.963649749755859,312,28.499,,39.9526379,,-113.4759761,False,0.009181624000007105,78.18,,39.9535184,,-113.4772335,49.68,,39.9535184,,-113.4772335,-49.68426513671875,-107.21046447753906,97.90351867675781,MISSION,,,,,,ACTIVE,3.36,-3.64,0.0,12,1,15,0,17760384,128,2
1732158221.760249,0.0,True,-0.02453366294503212,-0.0031828407663851976,-0.8301665782928467,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.956558704376221,312,28.499,,39.9526379,,-113.4759761,False,0.5112054510000235,78.181,,39.9535325,,-113.4772535,49.681,,39.9535325,,-113.4772535,-49.68538284301758,-108.92073822021484,99.47210693359375,MISSION,,,,,,ACTIVE,3.35,-3.64,0.0,12,1,15,0,17760384,128,2
1732158222.270781,0.0,True,-0.026136673986911774,-0.005010968539863825,-0.8304387331008911,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.9517621994018555,312,28.499,,39.9526379,,-113.4759761,False,0.08332909799997879,78.182,,39.9535463,,-113.4772732,49.683,,39.9535463,,-113.4772732,-49.686805725097656,-110.59661102294922,101.01111602783203,MISSION,,,,,,ACTIVE,3.35,-3.63,0.0,12,1,15,0,17760384,128,2
1732158222.7754052,0.0,True,-0.026348751038312912,-0.0050820899195969105,-0.8306339383125305,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.95341682434082,312,28.499,,39.9526379,,-113.4759761,False,0.4147704019999878,78.185,,39.9535604,,-113.4772932,49.685,,39.9535604,,-113.4772932,-49.68907165527344,-112.24335479736328,102.52061462402344,MISSION,,,,,,ACTIVE,3.35,-3.64,0.0,12,1,15,0,17760384,128,2
1732158223.2841692,0.0,True,-0.02683853544294834,-0.0033831235487014055,-0.8305850625038147,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.957466125488281,312,28.499,,39.9526379,,-113.4759761,False,0.9265954859999965,78.184,,39.9535742,,-113.4773129,49.685,,39.9535742,,-113.4773129,-49.688961029052734,-113.9511489868164,104.08132934570312,MISSION,,,,,,ACTIVE,3.35,-3.65,0.0,12,1,15,0,17760384,128,2
1732158223.7897809,0.0,True,-0.027634410187602043,-0.0001968496508197859,-0.8307768106460571,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.960392475128174,312,28.499,,39.9526379,,-113.4759761,False,0.32032125000000633,78.185,,39.9535874,,-113.4773319,49.686,,39.9535874,,-113.4773319,-49.69000244140625,-115.59886932373047,105.58198547363281,MISSION,,,,,,ACTIVE,3.34,-3.66,0.0,12,1,15,0,17760384,128,2
1732158224.2934313,0.0,True,-0.028715146705508232,8.326848910655826e-05,-0.8305250406265259,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.967403411865234,312,28.499,,39.9526379,,-113.4759761,False,0.8226272670000299,78.186,,39.9536014,,-113.4773519,49.687,,39.9536014,,-113.4773519,-49.690582275390625,-117.30555725097656,107.13680267333984,MISSION,,,,,,ACTIVE,3.35,-3.66,0.0,12,1,15,0,17760384,128,2
1732158224.7993684,0.0,True,-0.029577532783150673,-0.000803028407972306,-0.8306582570075989,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.974033355712891,312,28.499,,39.9526379,,-113.4759761,False,0.21775338599996985,78.185,,39.9536152,,-113.4773716,49.686,,39.9536152,,-113.4773716,-49.6896858215332,-118.92262268066406,108.61412048339844,MISSION,,,,,,ACTIVE,3.36,-3.66,0.0,12,1,15,0,17760384,128,2
1732158225.3058016,0.0,True,-0.030480314046144485,-0.0019445393700152636,-0.8302638530731201,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.980001926422119,312,28.499,,39.9526379,,-113.4759761,False,0.7249927799999796,78.186,,39.9536285,,-113.4773905,49.686,,39.9536285,,-113.4773905,-49.69023895263672,-120.59312438964844,110.1522216796875,MISSION,,,,,,ACTIVE,3.36,-3.66,0.0,12,1,15,0,17760384,128,2
1732158225.813638,0.0,True,-0.029946302995085716,-0.0035714306868612766,-0.8303411602973938,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.991049289703369,312,28.499,,39.9526379,,-113.4759761,False,0.1181073010000091,78.189,,39.9536426,,-113.4774105,49.69,,39.9536426,,-113.4774105,-49.693878173828125,-122.29553985595703,111.71925354003906,MISSION,,,,,,ACTIVE,3.37,-3.67,0.0,12,1,15,0,17760384,128,2
1732158226.3192086,0.0,True,-0.029542936012148857,-0.0057989927008748055,-0.8301677107810974,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.999842643737793,312,28.499,,39.9526379,,-113.4759761,False,0.6229237890000263,78.193,,39.9536565,,-113.4774301,49.694,,39.9536565,,-113.4774301,-49.69813537597656,-123.966064453125,113.26272583007812,MISSION,,,,,,ACTIVE,3.38,-3.67,0.0,12,1,15,0,17760384,128,2
1732158226.825523,0.0,True,-0.03029954805970192,-0.00789360236376524,-0.8307124972343445,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.001105308532715,312,28.499,,39.9526379,,-113.4759761,False,0.018014268999991145,78.197,,39.9536706,,-113.47745,49.698,,39.9536706,,-113.47745,-49.70180892944336,-125.57730865478516,114.75456237792969,MISSION,,,,,,ACTIVE,3.38,-3.68,0.0,12,1,15,0,17760384,128,2
1732158227.3328786,0.0,True,-0.030687153339385986,-0.008361549116671085,-0.8304312229156494,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.004169940948486,312,28.499,,39.9526379,,-113.4759761,False,0.5263042579999819,78.2,,39.9536845,,-113.4774696,49.701,,39.9536845,,-113.4774696,-49.70492935180664,-127.30625915527344,116.35309600830078,MISSION,,,,,,ACTIVE,3.37,-3.69,0.0,12,1,15,0,17760384,128,2
1732158227.8386354,0.0,True,-0.03182237967848778,-0.009711848571896553,-0.8302628397941589,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.005825519561768,312,28.499,,39.9526379,,-113.4759761,False,0.09322276600005353,78.202,,39.9536979,,-113.4774885,49.702,,39.9536979,,-113.4774885,-49.70638656616211,-128.94969177246094,117.8671646118164,MISSION,,,,,,ACTIVE,3.37,-3.7,0.0,12,1,15,0,17760384,128,2
1732158228.34284,0.0,True,-0.03186377137899399,-0.009244210086762905,-0.8315140008926392,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.009861469268799,312,28.499,,39.9526379,,-113.4759761,False,0.42179246099999546,78.204,,39.953712,,-113.4775085,49.705,,39.953712,,-113.4775085,-49.708797454833984,-130.6566925048828,119.43634796142578,MISSION,,,,,,ACTIVE,3.36,-3.71,0.0,12,1,15,0,17760384,128,2
1732158228.8501182,0.0,True,-0.03110114112496376,-0.011229166761040688,-0.830644428730011,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.0144853591918945,312,28.499,,39.9526379,,-113.4759761,False,0.927476946000013,78.205,,39.9537259,,-113.4775283,49.706,,39.9537259,,-113.4775283,-49.70992660522461,-132.31173706054688,120.95384979248047,MISSION,,,,,,ACTIVE,3.36,-3.71,0.0,12,1,15,0,17760384,128,2
1732158229.3557835,0.0,True,-0.029232114553451538,-0.013680360279977322,-0.8307123780250549,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.013680934906006,312,28.499,,39.9526379,,-113.4759761,False,0.32626176200000145,78.206,,39.9537401,,-113.4775484,49.706,,39.9537401,,-113.4775484,-49.71037673950195,-133.96742248535156,122.47742462158203,MISSION,,,,,,ACTIVE,3.37,-3.7,0.0,12,1,15,0,17760384,128,2
1732158229.8658538,0.0,True,-0.029300136491656303,-0.015950264409184456,-0.8305697441101074,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.005654335021973,312,28.499,,39.9526379,,-113.4759761,False,0.836779890999992,78.207,,39.9537541,,-113.4775682,49.707,,39.9537541,,-113.4775682,-49.71115493774414,-135.68087768554688,124.05744171142578,MISSION,,,,,,ACTIVE,3.36,-3.7,0.0,12,1,15,0,17760384,128,2
1732158230.3702474,0.0,True,-0.027790579944849014,-0.014564163982868195,-0.8301718235015869,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.000582218170166,312,28.499,,39.9526379,,-113.4759761,False,0.2281103020000046,78.21,,39.9537675,,-113.4775873,49.71,,39.9537675,,-113.4775873,-49.7144775390625,-137.3694610595703,125.60469055175781,MISSION,,,,,,ACTIVE,3.34,-3.71,0.0,12,1,15,0,17760384,128,2
1732158230.87652,0.0,True,-0.027362128719687462,-0.01190485805273056,-0.8307221531867981,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.996443271636963,312,28.499,,39.9526379,,-113.4759761,False,0.733782543000018,78.213,,39.9537816,,-113.4776075,49.714,,39.9537816,,-113.4776075,-49.717613220214844,-139.09103393554688,127.17007446289062,MISSION,,,,,,ACTIVE,3.33,-3.72,0.0,12,1,15,0,17760384,128,2
1732158231.3823886,0.0,True,-0.02630782686173916,-0.007601363584399223,-0.8307520747184753,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.994699954986572,312,28.499,,39.9526379,,-113.4759761,False,0.12593284599995513,78.217,,39.9537954,,-113.4776274,49.718,,39.9537954,,-113.4776274,-49.721527099609375,-140.72865295410156,128.64971923828125,MISSION,,,,,,ACTIVE,3.32,-3.72,0.0,12,1,15,0,17760384,128,2
1732158231.8854287,0.0,True,-0.026789193972945213,-0.006270892918109894,-0.830516517162323,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.985692024230957,312,28.499,,39.9526379,,-113.4759761,False,0.6322787259999814,78.218,,39.9538086,,-113.4776466,49.718,,39.9538086,,-113.4776466,-49.72234344482422,-142.4543914794922,130.20574951171875,MISSION,,,,,,ACTIVE,3.32,-3.71,0.0,12,1,15,0,17760384,128,2
1732158232.3900516,0.0,True,-0.02811497449874878,-0.005875545088201761,-0.8302115201950073,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.976534843444824,312,28.499,,39.9526379,,-113.4759761,False,0.025801010999998653,78.218,,39.9538226,,-113.4776668,49.719,,39.9538226,,-113.4776668,-49.72295379638672,-144.14756774902344,131.73292541503906,MISSION,,,,,,ACTIVE,3.32,-3.69,0.0,12,1,15,0,17760384,128,2
1732158232.894093,0.0,True,-0.028526825830340385,-0.005696918815374374,-0.8307454586029053,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.974127292633057,312,28.499,,39.9526379,,-113.4759761,False,0.5298470650000127,78.218,,39.9538364,,-113.4776866,49.718,,39.9538364,,-113.4776866,-49.722373962402344,-145.8072967529297,133.23606872558594,MISSION,,,,,,ACTIVE,3.33,-3.69,0.0,12,1,15,0,17760384,128,2
1732158233.4006317,0.0,True,-0.029071524739265442,-0.006241706665605307,-0.8302161693572998,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.972707271575928,312,28.499,,39.9526379,,-113.4759761,False,0.10047519500000135,78.22,,39.9538504,,-113.4777067,49.72,,39.9538504,,-113.4777067,-49.724178314208984,-147.5206298828125,134.79287719726562,MISSION,,,,,,ACTIVE,3.33,-3.68,0.0,12,1,15,0,17760384,128,2
1732158233.908449,0.0,True,-0.03085288777947426,-0.007184898946434259,-0.8304533958435059,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.9740986824035645,312,28.499,,39.9526379,,-113.4759761,False,0.42859165400000165,78.22,,39.9538637,,-113.4777257,49.72,,39.9538637,,-113.4777257,-49.72446823120117,-149.16712951660156,136.2978057861328,MISSION,,,,,,ACTIVE,3.34,-3.67,0.0,12,1,15,0,17760384,128,2
1732158234.427237,0.0,True,-0.03052080236375332,-0.007773894350975752,-0.8307831883430481,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.980179786682129,312,28.499,,39.9526379,,-113.4759761,False,0.014752757999985988,78.219,,39.9538782,,-113.4777465,49.72,,39.9538782,,-113.4777465,-49.723751068115234,-150.8470001220703,137.833740234375,MISSION,,,,,,ACTIVE,3.35,-3.67,0.0,12,1,15,0,17760384,128,2
1732158234.9345767,0.0,True,-0.02841799706220627,-0.008321342058479786,-0.8310480117797852,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.99310302734375,312,28.499,,39.9526379,,-113.4759761,False,0.3479112960000066,78.22,,39.953892,,-113.4777663,49.72,,39.953892,,-113.4777663,-49.7241325378418,-152.5633087158203,139.40171813964844,MISSION,,,,,,ACTIVE,3.36,-3.68,0.0,12,1,15,0,17760384,128,2
1732158235.4402118,0.0,True,-0.02814440242946148,-0.010894842445850372,-0.8304795622825623,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.987229824066162,312,28.499,,39.9526379,,-113.4759761,False,0.8544805210000277,78.222,,39.9539055,,-113.4777853,49.722,,39.9539055,,-113.4777853,-49.726341247558594,-154.2781524658203,140.9744110107422,MISSION,,,,,,ACTIVE,3.36,-3.67,0.0,12,1,15,0,17760384,128,2
1732158235.947868,0.0,True,-0.02849404700100422,-0.010447412729263306,-0.8308728933334351,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.980836391448975,312,28.499,,39.9526379,,-113.4759761,False,0.2472580369999946,78.222,,39.9539196,,-113.4778054,49.723,,39.9539196,,-113.4778054,-49.72661590576172,-155.96075439453125,142.51473999023438,MISSION,,,,,,ACTIVE,3.35,-3.67,0.0,12,1,15,0,17760384,128,2
1732158236.4560866,0.0,True,-0.030198078602552414,-0.010316611267626286,-0.8309182524681091,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.975701808929443,312,28.499,,39.9526379,,-113.4759761,False,0.7542229919999954,78.224,,39.9539334,,-113.4778251,49.725,,39.9539334,,-113.4778251,-49.72898864746094,-157.64111328125,144.04876708984375,MISSION,,,,,,ACTIVE,3.35,-3.67,0.0,12,1,15,0,17760384,128,2
1732158236.970043,0.0,True,-0.030096495524048805,-0.00852871686220169,-0.8308013081550598,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.980422496795654,312,28.499,,39.9526379,,-113.4759761,False,0.16031346199997643,78.228,,39.9539474,,-113.4778452,49.729,,39.9539474,,-113.4778452,-49.73308563232422,-159.35211181640625,145.6066131591797,MISSION,,,,,,ACTIVE,3.34,-3.68,0.0,12,1,15,0,17760384,128,2
1732158237.4815946,0.0,True,-0.03172678127884865,-0.008406502194702625,-0.8304287791252136,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.981225967407227,312,28.499,,39.9526379,,-113.4759761,False,0.6713984809999829,78.232,,39.9539611,,-113.4778649,49.733,,39.9539611,,-113.4778649,-49.73674011230469,-161.03073120117188,147.13546752929688,MISSION,,,,,,ACTIVE,3.35,-3.68,0.0,12,1,15,0,17760384,128,2
1732158237.986404,0.0,True,-0.03220053017139435,-0.008327772840857506,-0.8302493691444397,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.989235877990723,312,28.499,,39.9526379,,-113.4759761,False,0.06716627700001254,78.236,,39.9539751,,-113.4778849,49.737,,39.9539751,,-113.4778849,-49.740631103515625,-162.73953247070312,148.6928253173828,MISSION,,,,,,ACTIVE,3.35,-3.68,0.0,12,1,15,0,17760384,128,2
1732158238.490855,0.0,True,-0.032126668840646744,-0.008852900937199593,-0.8307181596755981,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.995840072631836,312,28.499,,39.9526379,,-113.4759761,False,0.5710628209999982,78.237,,39.9539889,,-113.4779047,49.738,,39.9539889,,-113.4779047,-49.7415771484375,-164.36061096191406,150.17274475097656,MISSION,,,,,,ACTIVE,3.36,-3.69,0.0,12,1,15,0,17760384,128,2
1732158239.0004478,0.0,True,-0.031710099428892136,-0.006485561840236187,-0.8298723697662354,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.001470565795898,312,28.499,,39.9526379,,-113.4759761,False,0.1436890449999737,78.236,,39.9540029,,-113.4779248,49.737,,39.9540029,,-113.4779248,-49.740501403808594,-166.0782928466797,151.731689453125,MISSION,,,,,,ACTIVE,3.36,-3.7,0.0,12,1,15,0,17760384,128,2
1732158239.5087588,0.0,True,-0.030191104859113693,-0.004914281889796257,-0.8300459980964661,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.009088039398193,312,28.499,,39.9526379,,-113.4759761,False,0.47617602100001477,78.237,,39.9540162,,-113.4779439,49.737,,39.9540162,,-113.4779439,-49.741241455078125,-167.76856994628906,153.26385498046875,MISSION,,,,,,ACTIVE,3.37,-3.7,0.0,12,1,15,0,17760384,128,2
1732158240.0228837,0.0,True,-0.029542293399572372,-0.004233939107507467,-0.8302527666091919,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.009579658508301,312,28.499,,39.9526379,,-113.4759761,False,0.05493380299998307,78.239,,39.9540308,,-113.4779648,49.74,,39.9540308,,-113.4779648,-49.743751525878906,-169.45912170410156,154.80043029785156,MISSION,,,,,,ACTIVE,3.37,-3.7,0.0,12,1,15,0,17760384,128,2
1732158240.53065,0.0,True,-0.028495393693447113,-0.003790193935856223,-0.8309693336486816,-1.0,51,15.3,0,1,False,,,,0,0,3,10,5.009427070617676,312,28.499,,39.9526379,,-113.4759761,False,0.3890843460000042,78.241,,39.9540441,,-113.477984,49.741,,39.9540441,,-113.477984,-49.7452507019043,-171.1811065673828,156.36419677734375,MISSION,,,,,,ACTIVE,3.38,-3.69,0.0,12,1,15,0,17760384,128,2
1732158241.0366676,0.0,True,-0.029507195577025414,-0.0070640165358781815,-0.830487072467804,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.999142646789551,312,28.499,,39.9526379,,-113.4759761,False,0.8943500820000168,78.243,,39.9540579,,-113.4780038,49.744,,39.9540579,,-113.4780038,-49.74800491333008,-172.86886596679688,157.9017791748047,MISSION,,,,,,ACTIVE,3.39,-3.67,0.0,12,1,15,0,17760384,128,2
1732158241.5395734,0.0,True,-0.03211831673979759,-0.011467445641756058,-0.8298815488815308,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.986922264099121,312,28.499,,39.9526379,,-113.4759761,False,0.2843465280000146,78.244,,39.954072,,-113.4780238,49.745,,39.954072,,-113.4780238,-49.74888229370117,-174.4893341064453,159.3892364501953,MISSION,,,,,,ACTIVE,3.39,-3.64,0.0,12,1,15,0,17760384,128,2
1732158242.0464609,0.0,True,-0.03334498405456543,-0.014729967340826988,-0.8304579854011536,-1.0,51,15.3,0,1,False,,,,0,0,3,10,4.9819111824035645,312,28.499,,39.9526379,,-113.4759761,False,0.7922846600000071,78.244,,39.9540854,,-113.4780427,49.744,,39.9540854,,-113.4780427,-49.74811553955078,-176.188232421875,160.95924377441406,MISSION,,,,,,ACTIVE,3.39,-3.64,0.0,12,1,15,0,17760384,128,2
